NTASData [id=16594497721, subwayLine=YUS, stationId=EGL1, trainId=119, trainMessage=Arriving, trainDirection=North, timeInt=0.8415866666666666, timeString=00.84, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497831, subwayLine=YUS, stationId=LWW1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=3.7788266666666663, timeString=03.78, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497832, subwayLine=YUS, stationId=GCN1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=2.9022296296296295, timeString=02.90, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497833, subwayLine=YUS, stationId=GCN1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=4.38716888888889, timeString=04.39, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497834, subwayLine=YUS, stationId=GCN1, trainId=125, trainMessage=Arriving, trainDirection=North, timeInt=5.137315555555555, timeString=05.14, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497835, subwayLine=YUS, stationId=EGW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=1.333611111111111, timeString=01.33, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497836, subwayLine=YUS, stationId=EGW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=4.722434074074074, timeString=04.72, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497837, subwayLine=YUS, stationId=EGW1, trainId=124, trainMessage=Delayed, trainDirection=North, timeInt=6.207373333333333, timeString=06.21, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497838, subwayLine=YUS, stationId=SCW1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=0.7879259259259259, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497839, subwayLine=YUS, stationId=SCW1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=6.0330466666666664, timeString=06.03, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497840, subwayLine=YUS, stationId=SCW1, trainId=123, trainMessage=Arriving, trainDirection=North, timeInt=9.421869629629631, timeString=09.42, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497841, subwayLine=YUS, stationId=DUP1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497842, subwayLine=YUS, stationId=DUP1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=3.412463703703704, timeString=03.41, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497843, subwayLine=YUS, stationId=DUP1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=8.657584444444444, timeString=08.66, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497844, subwayLine=YUS, stationId=SPA1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=1.0006311111111112, timeString=01.00, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497845, subwayLine=YUS, stationId=SPA1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=4.413094814814815, timeString=04.41, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497846, subwayLine=YUS, stationId=SPA1, trainId=122, trainMessage=Arriving, trainDirection=North, timeInt=9.658215555555556, timeString=09.66, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497847, subwayLine=YUS, stationId=SGU1, trainId=110, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497848, subwayLine=YUS, stationId=SGU1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=2.130237777777778, timeString=02.13, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497849, subwayLine=YUS, stationId=SGU1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=5.5427014814814815, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497850, subwayLine=YUS, stationId=MUS1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=1.2019966666666666, timeString=01.20, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497851, subwayLine=YUS, stationId=MUS1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=3.3322344444444445, timeString=03.33, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497852, subwayLine=YUS, stationId=MUS1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=6.744698148148149, timeString=06.74, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497853, subwayLine=YUS, stationId=QPK1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=2.46453, timeString=02.46, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497854, subwayLine=YUS, stationId=QPK1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=4.594767777777777, timeString=04.59, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497855, subwayLine=YUS, stationId=QPK1, trainId=120, trainMessage=Arriving, trainDirection=North, timeInt=8.007231481481481, timeString=08.01, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497856, subwayLine=YUS, stationId=STP1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=0.7586133333333334, timeString=00.76, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497857, subwayLine=YUS, stationId=STP1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=3.6153033333333333, timeString=03.62, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497858, subwayLine=YUS, stationId=STP1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=5.745541111111111, timeString=05.75, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497859, subwayLine=YUS, stationId=OSG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=1.50976, timeString=01.51, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497860, subwayLine=YUS, stationId=OSG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=4.36645, timeString=04.37, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497861, subwayLine=YUS, stationId=OSG1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=6.496687777777778, timeString=06.50, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497862, subwayLine=YUS, stationId=STA1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=2.343597777777778, timeString=02.34, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497863, subwayLine=YUS, stationId=STA1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=5.200287777777778, timeString=05.20, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497864, subwayLine=YUS, stationId=STA1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=7.330525555555555, timeString=07.33, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497865, subwayLine=YUS, stationId=UNI1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=3.250531111111111, timeString=03.25, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497866, subwayLine=YUS, stationId=UNI1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.1072211111111105, timeString=06.11, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497867, subwayLine=YUS, stationId=UNI1, trainId=192, trainMessage=Delayed, trainDirection=North, timeInt=8.237458888888888, timeString=08.24, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497868, subwayLine=YUS, stationId=KNG1, trainId=108, trainMessage=AtStation, trainDirection=North, timeInt=0.0, timeString=00.00, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497869, subwayLine=YUS, stationId=KNG1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.045422222222222, timeString=04.05, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497870, subwayLine=YUS, stationId=KNG1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=6.902112222222222, timeString=06.90, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497871, subwayLine=YUS, stationId=QUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=0.8256533333333334, timeString=00.83, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497872, subwayLine=YUS, stationId=QUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=4.871075555555556, timeString=04.87, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497873, subwayLine=YUS, stationId=QUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=7.727765555555553, timeString=07.73, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497874, subwayLine=YUS, stationId=DUN1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=1.5801866666666666, timeString=01.58, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497875, subwayLine=YUS, stationId=DUN1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=5.625608888888889, timeString=05.63, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497876, subwayLine=YUS, stationId=DUN1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=8.482298888888888, timeString=08.48, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497877, subwayLine=YUS, stationId=COL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=2.447044444444445, timeString=02.45, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497878, subwayLine=YUS, stationId=COL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=6.492466666666667, timeString=06.49, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497879, subwayLine=YUS, stationId=COL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=9.349156666666666, timeString=09.35, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497880, subwayLine=YUS, stationId=WEL1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=3.3647022222222223, timeString=03.36, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497881, subwayLine=YUS, stationId=WEL1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=7.410124444444445, timeString=07.41, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497882, subwayLine=YUS, stationId=WEL1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=10.266814444444444, timeString=10.27, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497883, subwayLine=YUS, stationId=BLO1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=4.319048888888888, timeString=04.32, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497884, subwayLine=YUS, stationId=BLO1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=8.364471111111111, timeString=08.36, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497885, subwayLine=YUS, stationId=BLO1, trainId=110, trainMessage=Arriving, trainDirection=North, timeInt=11.22116111111111, timeString=11.22, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497886, subwayLine=YUS, stationId=ROS1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=1.0735733333333333, timeString=01.07, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497887, subwayLine=YUS, stationId=ROS1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=5.647622222222223, timeString=05.65, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497888, subwayLine=YUS, stationId=ROS1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=9.693044444444444, timeString=09.69, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497889, subwayLine=YUS, stationId=SUM1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=2.1029911111111113, timeString=02.10, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497890, subwayLine=YUS, stationId=SUM1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=6.67704, timeString=06.68, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497891, subwayLine=YUS, stationId=SUM1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=10.722462222222223, timeString=10.72, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497892, subwayLine=YUS, stationId=STC1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=3.5111511111111113, timeString=03.51, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497893, subwayLine=YUS, stationId=STC1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=8.0852, timeString=08.09, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497894, subwayLine=YUS, stationId=STC1, trainId=109, trainMessage=Arriving, trainDirection=North, timeInt=12.130622222222222, timeString=12.13, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497895, subwayLine=YUS, stationId=DAV1, trainId=121, trainMessage=Arriving, trainDirection=North, timeInt=0.7902222222222223, timeString=00.79, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497896, subwayLine=YUS, stationId=DAV1, trainId=107, trainMessage=Arriving, trainDirection=North, timeInt=5.543586666666666, timeString=05.54, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
NTASData [id=16594497897, subwayLine=YUS, stationId=DAV1, trainId=108, trainMessage=Arriving, trainDirection=North, timeInt=10.117635555555555, timeString=10.12, trainDestination=FIN1, createDate=Sun Sep 17 12:01:37 EDT 2017, systemMessageType=Normal]
